ImageNumber,ObjectNumber,Metadata_Chan,Metadata_Cohort,Metadata_Date,Metadata_FileLocation,Metadata_Frame,Metadata_Marker1,Metadata_Marker2,Metadata_Marker3,Metadata_Marker4,Metadata_Mouse,Metadata_Person,Metadata_Probe1,Metadata_Probe2,Metadata_Probe3,Metadata_ROI,Metadata_Region,Metadata_Section,Metadata_Series,Metadata_Slide,Metadata_Time,Metadata_Tissue,Metadata_arb,FileName_Arntl,FileName_DAPI,FileName_Per1,FileName_Piezo1,PathName_Arntl,PathName_DAPI,PathName_Per1,PathName_Piezo1,Children_Arntl_puncta_Count,Children_Per1_puncta_Count,Children_Piezo1_puncta_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_nuclei
1,11,nan,NOC,20240222,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.08,REF,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0003.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0001.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0004.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,2,1,531.3449152542373,31.38305084745763,0,11,11
1,12,nan,NOC,20240222,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.08,REF,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0003.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0001.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0004.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,3,1,265.5860128617363,24.44774919614148,0,12,12
1,13,nan,NOC,20240222,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.08,REF,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0003.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0001.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0004.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,1,564.5747422680413,37.63273195876289,0,13,13
1,14,nan,NOC,20240222,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.08,REF,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0003.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0001.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0004.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,2,0,230.68011257035647,42.84240150093809,0,14,14
1,15,nan,NOC,20240222,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.08,REF,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0003.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0001.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0004.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,17,6,439.71960958296364,44.17657497781721,0,15,15
1,16,nan,NOC,20240222,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.08,REF,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0003.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0001.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0004.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,0,286.0482897384306,51.13782696177062,0,16,16
1,17,nan,NOC,20240222,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.08,REF,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0003.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0001.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0004.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,1,582.8469945355191,52.90710382513661,0,17,17
1,18,nan,NOC,20240222,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.08,REF,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0003.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0001.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0004.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,3,3,517.5258160237389,56.353115727002965,0,18,18
1,19,nan,NOC,20240222,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.08,REF,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0003.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0001.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0004.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,1,1,388.13202437373053,53.66621530128639,0,19,19
1,20,nan,NOC,20240222,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.08,REF,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0003.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0001.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0004.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,1,331.40976163450625,50.84790011350738,0,20,20
1,21,nan,NOC,20240222,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.08,REF,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0003.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0001.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0004.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,9,1,136.349173553719,56.44111570247934,0,21,21
1,22,nan,NOC,20240222,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.08,REF,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0003.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0001.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0004.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,2,1,120.25454545454545,74.54736842105264,0,22,22
1,23,nan,NOC,20240222,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.08,REF,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0003.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0001.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0004.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,5,0,472.5261170547514,71.98552548772813,0,23,23
1,24,nan,NOC,20240222,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.08,REF,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0003.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0001.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0004.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,12,2,306.00047915668426,82.16962146621945,0,24,24
1,25,nan,NOC,20240222,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.08,REF,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0003.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0001.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0004.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,0,0,62.850590687977764,77.83460736622655,0,25,25
1,26,nan,NOC,20240222,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.08,REF,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0003.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0001.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0004.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,3,2,257.1988855550793,84.55679382768967,0,26,26
1,27,nan,NOC,20240222,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.08,REF,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0003.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0001.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0004.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,2,2,164.4686327077748,81.8686327077748,0,27,27
1,28,nan,NOC,20240222,nan,0,DAPI,PIEZO1,ARNTL,PER1,85.08,REF,570,650,520,nan,BLAD,nan,0,2,PM,nan,c1-4,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0003.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0001.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0004.tif,20240222_REF_NOC_BLAD_PM_85.08_2_DAPI_PIEZO1_570_ARNTL_650_PER1_520_s1_ROI1_c1-4_Detrusor1_Ch0002.tif,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,\\data.arcc.uwyo.edu\cluster\alcova\bedfordlab\Nocturia\Bladder Images\Counting_ROI\All_Crops\Detrusor\Images for second script,0,2,2,207.69837296620776,90.3441802252816,0,28,28
